P_load1_MW,Q_load1_MVAr,P_load2_MW,Q_load2_MVAr,P_load4_MW,Q_load4_MVAr,P_solar_MW,Q_solar_MVAr,Vm_bus1_pu,Vm_bus2_pu,Vm_bus3_pu,Vm_bus4_pu,Va_bus1_deg,Va_bus2_deg,Va_bus3_deg,Va_bus4_deg,split
1.6039293,0.5346431,2.055134,0.71929693,0.80354345,0.24106304,1.2392293,-0.2737808,0.994429,0.9909811,0.99254006,0.98895514,0.11543098,0.22177431,0.25345713,0.23835754,train
1.7622104,0.5874035,2.1354206,0.74739724,0.8537404,0.2561221,0.7992992,0.07785822,0.9932961,0.9888103,0.9898619,0.9866523,0.08320413,0.1469968,0.1481344,0.16487958,train
1.4981557,0.49938527,1.6292455,0.57023597,1.1851056,0.35553166,1.3710451,-0.13006806,0.99493074,0.9918685,0.99362016,0.98887736,0.098990224,0.18778135,0.20994408,0.21351227,train
1.6573174,0.55243915,1.6313454,0.5709709,1.1745111,0.35235333,0.35729158,0.1267529,0.99307555,0.9881129,0.9886,0.9851373,0.06620463,0.11179482,0.10495072,0.13748601,train
1.7968298,0.5989433,2.0058012,0.7020304,0.8959336,0.26878008,1.0768956,-0.28950265,0.99376047,0.9899027,0.99125075,0.9876401,0.11913571,0.2256436,0.25700948,0.24449962,train
1.3646412,0.45488042,2.3345168,0.81708086,1.0952638,0.32857916,1.3279152,-0.08212571,0.99404395,0.98965096,0.9913588,0.98688143,0.104624115,0.20346814,0.2217217,0.22715372,train
1.719228,0.573076,1.6786939,0.5875429,0.86960846,0.26088256,0.39552304,0.021771679,0.99345237,0.9890662,0.9895848,0.9868685,0.073655,0.1268374,0.12826747,0.14509328,train
1.5063894,0.5021298,1.7812591,0.6234407,1.1056968,0.33170906,0.590331,0.058171377,0.9935597,0.9888717,0.98964906,0.9860734,0.0744189,0.13342126,0.1340084,0.15740135,train
1.6159104,0.5386368,1.8244222,0.6385478,1.1609141,0.34827423,0.6661257,0.13054153,0.99334484,0.988621,0.989509,0.9856815,0.07247086,0.12660424,0.122486256,0.15193647,train
1.503705,0.501235,1.7132866,0.5996503,0.9057812,0.27173436,0.56468725,0.27390936,0.9940279,0.98989385,0.9906733,0.98760617,0.04950413,0.0783218,0.06247305,0.09741602,train
1.3888398,0.46294662,1.934348,0.6770218,1.1462266,0.343868,0.39549297,-0.16258828,0.9930582,0.9875333,0.9880216,0.9846279,0.09413771,0.17986128,0.19519867,0.20489867,train
1.4793239,0.49310794,2.230913,0.7808195,0.8696552,0.26089656,1.1878916,0.016153246,0.9942065,0.9902388,0.99178106,0.9880436,0.09031824,0.16914997,0.17866625,0.18735719,train
1.7501847,0.5833949,2.26553,0.79293555,0.89813995,0.269442,0.45197663,-0.14085057,0.9923981,0.98681474,0.9873805,0.98453933,0.102555156,0.1902453,0.20451492,0.20929055,train
1.446831,0.482277,2.073344,0.7256704,0.8747489,0.26242468,1.093675,0.108799756,0.9943891,0.9905736,0.9920091,0.98836625,0.076853,0.1400956,0.14175813,0.15841147,train
1.3915069,0.46383563,1.9887902,0.6960765,1.0932767,0.32798302,0.6955153,-0.04021533,0.9935703,0.98866343,0.98956084,0.98589617,0.086659044,0.16316426,0.17217258,0.18685462,train
1.7615654,0.5871885,1.9547548,0.68416417,1.063364,0.3190092,1.3821054,-0.08360104,0.99416447,0.9907176,0.99249333,0.98803204,0.104614645,0.19427063,0.21311645,0.2171294,train
1.5277647,0.5092549,2.1775727,0.76215047,1.1942353,0.3582706,0.93620855,0.13319597,0.99327344,0.9882864,0.98952526,0.985261,0.08154564,0.1487352,0.14704292,0.17489499,train
1.3876985,0.46256617,2.1534896,0.75372136,1.154923,0.34647688,1.274982,-0.14370029,0.994113,0.98984957,0.9914783,0.986929,0.107358545,0.20897248,0.23132269,0.23409,train
1.6012747,0.5337582,1.8558335,0.64954174,0.9941046,0.2982314,1.119274,0.016684566,0.9943175,0.9907287,0.99218166,0.9882189,0.086042225,0.15687233,0.16567576,0.17805964,train
1.3493185,0.44977283,1.6481569,0.57685494,1.1050813,0.33152437,0.91672254,-0.02105674,0.9945713,0.99077725,0.9919621,0.98798597,0.07984803,0.14894004,0.15861024,0.17280233,train
1.3512751,0.45042503,2.208775,0.7730712,0.8418676,0.2525603,1.3892661,0.056806646,0.99484545,0.99138385,0.9931911,0.9892616,0.0855833,0.16153987,0.1699372,0.17902975,train
1.2799174,0.4266391,2.28953,0.8013355,0.8447159,0.25341478,0.778336,0.21344645,0.9938603,0.9890739,0.9901207,0.9869394,0.06425255,0.11610758,0.106854826,0.13376111,train
1.7176367,0.5725456,1.9563763,0.6847317,1.158459,0.3475377,0.34924087,0.0343661,0.99240756,0.9867685,0.98723024,0.9838297,0.08227014,0.14604478,0.14608231,0.17142303,train
1.5569139,0.5189713,2.1732447,0.7606357,0.97370464,0.2921114,0.71752626,-0.061014984,0.99320936,0.98820525,0.9891282,0.9857409,0.09389149,0.17540717,0.18620394,0.19622254,train
1.4834741,0.4944914,1.7616267,0.61656934,1.1059122,0.33177367,0.8290405,-0.13480282,0.9939803,0.9897505,0.99080396,0.9869542,0.09425076,0.17778584,0.19516198,0.20172359,train
1.4527328,0.48424426,1.9868742,0.69540596,0.89568394,0.2687052,0.9969669,-0.040477123,0.99430114,0.99039286,0.99167866,0.988132,0.08818988,0.16504209,0.17695102,0.18387067,train
1.771491,0.590497,1.697874,0.59425586,0.98808235,0.29642472,0.55300856,0.05047949,0.993392,0.98903924,0.9897669,0.9865405,0.076139525,0.13113746,0.13193968,0.152261,train
1.6086993,0.5362331,2.0584748,0.7204662,1.0778877,0.32336628,0.32328752,0.08946293,0.992525,0.9868055,0.9872427,0.9840722,0.07559678,0.13376348,0.12938699,0.15717937,train
1.6840515,0.5613505,2.2962565,0.80368984,0.90127045,0.27038112,1.2425971,0.18858454,0.9938202,0.9898034,0.9914459,0.98752695,0.080760114,0.14333785,0.14046563,0.16232713,train
1.2307736,0.41025785,2.3387814,0.8185735,0.93127286,0.27938184,0.6623019,0.10536874,0.993497,0.98817664,0.9890559,0.9858202,0.07435275,0.13963537,0.13737194,0.15942352,train
1.4822534,0.49408448,1.7234446,0.6032056,0.91149783,0.27344936,0.4567619,0.08809728,0.99382055,0.98939544,0.99000436,0.98709214,0.06531806,0.11381374,0.11085518,0.1330682,train
1.5091211,0.5030404,1.8052651,0.6318428,0.9862783,0.2958835,1.1291343,0.12528062,0.994613,0.9911911,0.9926743,0.98870236,0.07319172,0.13054778,0.13131762,0.15152413,train
1.6746472,0.55821574,1.9392639,0.6787424,1.1952312,0.35856935,0.4331989,0.025511883,0.99258304,0.9870669,0.98763615,0.98403525,0.08349553,0.1497362,0.15126038,0.17599186,train
1.2945435,0.4315145,2.271123,0.794893,0.8243821,0.24731465,1.4313207,0.08399284,0.9949391,0.9914748,0.99334073,0.9893971,0.08348904,0.1582021,0.16497253,0.17526747,train
1.6987547,0.5662516,1.6891087,0.591188,1.1126401,0.33379206,0.91889507,0.19129281,0.99394584,0.99010843,0.99133235,0.98729604,0.06784297,0.11441485,0.108203664,0.13849585,train
1.6172566,0.53908557,2.1268976,0.74441415,1.192012,0.35760358,1.3487104,-0.2161615,0.9938101,0.9896488,0.991361,0.9866333,0.11936007,0.23028079,0.25878662,0.25630704,train
1.5575736,0.51919115,1.9864717,0.6952651,0.94438267,0.2833148,1.1103443,0.14262204,0.9942657,0.99052614,0.9919889,0.988142,0.0753516,0.13424185,0.13353357,0.15423931,train
1.4368476,0.47894922,1.8548386,0.6491935,0.9286797,0.2786039,1.275551,-0.23600705,0.9949082,0.9916959,0.9933069,0.98935443,0.107043564,0.20699339,0.23615736,0.22655922,train
1.277743,0.42591432,1.9658985,0.68806446,0.9319099,0.27957296,1.4060944,0.06249278,0.99525964,0.9921452,0.99397373,0.98979664,0.08029201,0.15148145,0.15960261,0.1711047,train
1.6749982,0.55833274,2.071745,0.7251107,1.1339504,0.3401851,1.0107999,0.16629948,0.9934383,0.988946,0.99028623,0.9860761,0.079015754,0.13972254,0.13626918,0.16438301,train
1.2653692,0.42178974,2.0128932,0.70451266,0.88082075,0.26424623,0.31452376,0.15166278,0.99352455,0.98830646,0.98874205,0.98607856,0.05910105,0.10506403,0.09593039,0.123623855,train
1.3942806,0.46476018,2.1142344,0.73998207,1.1111575,0.33334726,1.4856303,-0.21241368,0.9945721,0.9908721,0.99275964,0.98806566,0.114794955,0.22517566,0.25464755,0.24917947,train
1.401962,0.46732065,2.219313,0.7767595,1.02533,0.30759898,1.0316937,-0.036443036,0.99382436,0.9892432,0.9905761,0.9866503,0.0941306,0.17942384,0.1913958,0.20143872,train
1.3320261,0.4440087,1.9843663,0.6945282,0.9320792,0.27962378,1.4797754,-0.267876,0.9951833,0.9920892,0.99395764,0.9897401,0.11311007,0.22275871,0.2562384,0.24238856,train
1.2790558,0.42635193,1.7090834,0.5981792,0.95848554,0.28754565,1.3019265,0.16646498,0.99550337,0.9926826,0.9943932,0.99026805,0.06462321,0.11681095,0.11617112,0.13704827,train
1.4449075,0.48163584,1.8445956,0.6456084,1.1614532,0.348436,0.8445124,0.29125282,0.99392605,0.98955154,0.99069655,0.98661345,0.05686844,0.09596881,0.081528224,0.12126118,train
1.238146,0.41271535,1.7404618,0.6091616,0.9195388,0.27586165,1.2462424,-0.1954169,0.99541634,0.9924107,0.9939895,0.99009407,0.09665419,0.18851702,0.21432914,0.207831,train
1.5438291,0.5146097,1.8530607,0.64857125,0.852378,0.2557134,0.79906166,0.08206171,0.99415356,0.99025184,0.9913024,0.9881005,0.07280773,0.12894158,0.12975629,0.14673138,train
1.7231407,0.5743803,1.7623967,0.6168388,0.8063635,0.24190906,1.4050196,0.22628841,0.9951006,0.99269414,0.99454755,0.99066454,0.06741445,0.11283986,0.10873529,0.12942405,train
1.7627679,0.58758926,2.2549832,0.7892441,1.1199203,0.3359761,1.0575353,0.22497877,0.9930878,0.9883538,0.98976517,0.9855178,0.079361044,0.1384952,0.13108023,0.16284832,train
1.5264046,0.5088016,2.305825,0.8070388,0.8757374,0.26272124,0.9391448,-0.23455954,0.99352604,0.98884064,0.99002093,0.98662686,0.11314896,0.21869369,0.24466701,0.23710747,train
1.6070306,0.53567684,2.3227925,0.81297743,0.97507566,0.2925227,0.3132135,0.18154816,0.9922524,0.9862032,0.9866431,0.9837303,0.07072006,0.1230157,0.11157408,0.14396037,train
1.2436037,0.41453454,2.058447,0.7204564,0.9021773,0.2706532,0.7697534,0.00259969,0.99416006,0.9896599,0.9906598,0.98738086,0.079128794,0.14983201,0.15632704,0.1688495,train
1.5578085,0.51926947,2.2430084,0.78505296,0.96887547,0.29066265,0.8203374,-0.29445672,0.99321294,0.98821664,0.9892336,0.9857646,0.11810162,0.22899456,0.25835788,0.2496923,train
1.4125117,0.47083724,1.7529908,0.6135468,0.9665157,0.28995472,1.2548711,0.2976177,0.9951409,0.99215513,0.9938278,0.9897189,0.055513073,0.09365455,0.08277571,0.11410947,train
1.2707611,0.42358705,2.2186368,0.7765229,0.9677633,0.29032898,0.51114476,-0.16527215,0.9932656,0.9877504,0.98838836,0.98530006,0.0965027,0.18779796,0.20445468,0.20849091,train
1.5197934,0.5065978,2.1902173,0.766576,0.8104583,0.24313748,0.4888774,-0.1836187,0.9931213,0.9879372,0.9885431,0.9858874,0.09958359,0.18888378,0.20669965,0.20575403,train
1.6996118,0.56653726,1.812724,0.63445336,0.8970951,0.26912853,1.3149258,0.06384638,0.99471885,0.99180883,0.9935206,0.98954767,0.083411574,0.14875332,0.15590061,0.16755418,train
1.4693357,0.48977855,2.028166,0.7098582,1.1680102,0.35040307,1.2979244,0.2208229,0.9942841,0.9903882,0.9921067,0.987436,0.07308068,0.13124599,0.12649812,0.15664929,train
1.343433,0.447811,1.7017493,0.5956123,1.1497477,0.3449243,1.4223839,-0.14703208,0.9952087,0.992167,0.9939815,0.9892664,0.099140964,0.19162647,0.21553454,0.2164891,train
1.2389201,0.41297334,1.9780588,0.6923206,1.1127051,0.33381155,0.37513417,0.033625726,0.99330485,0.9877708,0.9882656,0.98495156,0.07323154,0.13698581,0.13732973,0.1611958,train
1.5867033,0.5289011,2.0541723,0.7189603,0.82030714,0.24609213,1.2953488,-0.14538983,0.99455094,0.99121326,0.9928658,0.98914534,0.10413222,0.19717029,0.2197795,0.21414803,train
1.6653395,0.55511314,2.073342,0.72566974,1.1118884,0.33356652,1.4723492,-0.20390244,0.9941619,0.9905187,0.99239117,0.9877094,0.11819619,0.22652423,0.25525266,0.2505648,train
1.7573786,0.5857929,2.2754583,0.7964104,1.170112,0.3510336,0.8627734,0.22145617,0.9926552,0.9873926,0.98855215,0.984426,0.07851663,0.1367869,0.12772523,0.16241276,train
1.5905302,0.5301767,1.7591454,0.6157009,1.0205988,0.30617964,1.264984,-0.24055,0.99463654,0.99140954,0.99300665,0.9888344,0.109770216,0.2095301,0.23894918,0.2313227,train
1.364377,0.45479235,1.8037331,0.6313066,1.0957198,0.32871592,0.35052517,-0.077725664,0.9933562,0.9881379,0.98858184,0.98536295,0.08177555,0.1530057,0.16149524,0.17678352,train
1.4890554,0.49635178,2.1320782,0.7462273,0.8672848,0.26018542,1.4885191,-0.053072046,0.9948374,0.99164504,0.9935615,0.989459,0.09835847,0.18660931,0.2041633,0.20470002,train
1.7491965,0.5830655,1.6838733,0.58935565,1.1781785,0.35345358,0.82879746,0.036427297,0.99357617,0.98939914,0.9904814,0.98641807,0.08301762,0.1468565,0.15138826,0.1725624,train
1.4475037,0.4825012,1.9834111,0.6941939,0.92557555,0.27767268,0.906947,-0.12652172,0.99409896,0.9899387,0.9910941,0.98760086,0.09540146,0.18114302,0.1986446,0.20071328,train
1.72379,0.5745967,2.3629868,0.8270454,0.8530575,0.25591725,1.0620415,0.0952301,0.9934055,0.98897326,0.9903678,0.98681736,0.088640824,0.15990514,0.16228774,0.1777646,train
1.7084382,0.5694794,2.000383,0.70013404,1.0471573,0.31414717,0.5686401,-0.15127964,0.99285895,0.9877425,0.98845744,0.98509,0.10100298,0.18770371,0.20386502,0.21032386,train
1.4818778,0.49395928,2.0874488,0.7306071,0.915105,0.27453148,0.54712933,-0.035056077,0.99331117,0.9882766,0.9889828,0.9859615,0.0853407,0.158193,0.16537873,0.1775848,train
1.2459241,0.41530803,2.3525274,0.8233845,1.0113889,0.30341667,1.2134336,-0.24913006,0.99413407,0.9896101,0.9911419,0.9870535,0.115495905,0.23024747,0.2599221,0.2519069,train
1.518745,0.50624835,1.7390033,0.60865116,1.0826741,0.32480225,0.8247809,-0.19423316,0.99397904,0.9898194,0.9908573,0.98708236,0.099533945,0.18866096,0.21045144,0.21203314,train
1.7483248,0.58277494,2.2797616,0.79791653,1.1896155,0.35688463,1.4729828,0.025221556,0.9935858,0.98941994,0.9913337,0.98640984,0.104097284,0.19352129,0.20513478,0.21950287,train
1.5285927,0.5095309,2.1787896,0.76257634,0.992211,0.2976633,0.77673525,-0.036691353,0.99331856,0.9883877,0.9893913,0.9858768,0.09220564,0.17231333,0.18185082,0.19356847,train
1.4039289,0.4679763,1.7481087,0.6118381,0.9586465,0.28759393,1.3506957,0.23214619,0.9953188,0.99252886,0.9943136,0.9901135,0.062304847,0.108845405,0.10377933,0.12909374,train
1.4229964,0.47433212,2.258299,0.79040474,1.0159823,0.3047947,0.70987916,-0.2808896,0.99315643,0.9878197,0.98869604,0.9852468,0.114046425,0.22314969,0.25044397,0.2450093,train
1.2025486,0.40084952,2.2787042,0.79754645,1.1730193,0.3519058,1.3817369,0.21096036,0.9944329,0.99017644,0.99200195,0.98721087,0.07514442,0.1419296,0.1387306,0.16746603,train
1.4619689,0.48732296,2.2382712,0.78339493,1.1218504,0.33655512,1.3927476,-0.18544364,0.9940813,0.98993057,0.9917044,0.9870943,0.11524113,0.22470152,0.25131354,0.24901484,train
1.327433,0.44247764,2.0464876,0.7162707,0.9636489,0.2890947,1.1666055,0.28605324,0.99464244,0.99088836,0.99244726,0.98845625,0.059914593,0.10536122,0.09446695,0.1258065,train
1.2647066,0.42156887,1.734172,0.6069602,0.9587598,0.28762794,0.602412,-0.08548634,0.9942905,0.9899892,0.99075735,0.9875673,0.079932064,0.15110685,0.16258311,0.17147624,train
1.4689097,0.48963657,1.8569398,0.6499289,1.1338468,0.34015402,1.1614076,-0.23366389,0.9943145,0.9904564,0.9919223,0.98759115,0.109436005,0.2116549,0.23961782,0.23622915,train
1.3196554,0.43988514,1.701137,0.59539795,0.99163073,0.29748923,0.40971965,-0.05538552,0.993889,0.98921776,0.98974174,0.9867104,0.07577002,0.14067994,0.14804485,0.1618807,train
1.2617965,0.42059883,2.3115392,0.8090387,1.1834286,0.35502857,1.1202555,-0.15342245,0.9937514,0.9888005,0.99022907,0.98580426,0.10776459,0.21285146,0.23448308,0.23871918,train
1.6102468,0.5367489,2.2457182,0.7860014,0.9231267,0.27693802,1.0231742,0.012460378,0.99359775,0.9891662,0.99049634,0.9868328,0.092383444,0.1707838,0.17900307,0.19032976,train
1.2817103,0.42723677,2.3188808,0.81160825,0.8051592,0.24154776,1.0391935,-0.108142674,0.9942309,0.9898938,0.9912235,0.98786145,0.09708682,0.18867338,0.20607716,0.20533815,train
1.5792603,0.5264201,2.0556836,0.7194893,0.8355872,0.25067616,0.5609322,0.23995763,0.99341923,0.98870975,0.9894796,0.9865977,0.059965167,0.09975873,0.08639036,0.11720638,train
1.2942284,0.43140948,2.3008199,0.80528694,1.0332304,0.30996913,1.0041718,0.14275584,0.9938478,0.98907584,0.99040335,0.9864624,0.07697567,0.14393874,0.14218985,0.16615327,train
1.667338,0.55577934,1.8833952,0.65918833,0.80114096,0.24034229,1.3102887,-0.011934095,0.99479234,0.99190545,0.9935984,0.9898875,0.08967152,0.16331974,0.1760776,0.17980917,train
1.5489405,0.5163135,2.2090547,0.77316916,1.0771781,0.32315344,1.2614918,0.10560334,0.9939104,0.9897288,0.99138206,0.9870054,0.08710556,0.16047809,0.16401044,0.18372217,train
1.375756,0.45858532,1.6901691,0.59155923,0.8392938,0.25178814,0.6452556,0.24190432,0.99452263,0.99072224,0.9916,0.98860514,0.049451534,0.08112416,0.068478756,0.09857907,train
1.3768731,0.45895773,1.7694956,0.61932343,0.9599452,0.28798357,0.5094513,-0.07019855,0.9938891,0.9893338,0.9899845,0.9869073,0.08030719,0.14940253,0.15884553,0.16983129,train
1.3752999,0.4584333,1.8019596,0.63068587,1.0350113,0.3105034,0.31622374,-0.29456764,0.99334097,0.9881276,0.9884905,0.9855071,0.100651175,0.19455384,0.21904263,0.2168596,train
1.4058142,0.4686047,1.7324996,0.60637486,0.87007374,0.26102212,1.4127554,-0.23345202,0.9954925,0.99291676,0.99470305,0.99072653,0.10435862,0.20166871,0.2318847,0.21977293,train
1.6188217,0.5396072,1.8663682,0.6532289,1.0006665,0.30019996,0.5811018,0.19758679,0.99341804,0.98878735,0.9895762,0.98625594,0.06361727,0.10693299,0.096948564,0.12837346,train
1.7444121,0.5814707,2.196381,0.7687333,1.0244063,0.30732188,1.4590919,-0.053788815,0.99397844,0.99027455,0.9921555,0.9876867,0.10679845,0.19952509,0.21689929,0.22146603,train
1.757838,0.585946,1.8268876,0.6394107,0.87351125,0.26205337,0.69935983,0.17820142,0.99365723,0.9895939,0.99053204,0.9873875,0.06660669,0.11033847,0.10297268,0.1286662,train
1.639628,0.5465427,1.6217382,0.56760836,0.9621125,0.28863373,0.49418712,0.20030734,0.99372685,0.98950744,0.99018353,0.9870758,0.057081215,0.09197505,0.08095508,0.11244806,train
1.5261768,0.5087256,2.1297026,0.7453959,1.0971962,0.32915887,1.4379392,-0.07552525,0.9942987,0.990537,0.9923865,0.987765,0.10418642,0.19872746,0.21751475,0.22241232,train
1.416225,0.472075,2.0115077,0.7040277,0.84160864,0.2524826,0.79045254,-0.23200871,0.99403393,0.98973304,0.9907203,0.9876079,0.10243311,0.1974315,0.22172834,0.21498278,train
1.6400639,0.54668796,2.2735012,0.7957254,1.1316826,0.33950478,1.1138351,0.13483347,0.9933167,0.9886087,0.99007756,0.9857436,0.08660366,0.1573375,0.1572488,0.18196175,train
1.5490566,0.51635224,2.3449266,0.82072425,0.8009327,0.24027981,1.0465782,0.17916052,0.9938152,0.98951924,0.99090713,0.98749685,0.07615131,0.1362487,0.13218062,0.15282609,train
1.6157824,0.5385941,2.156252,0.75468814,0.90236235,0.2707087,0.33515134,-0.2424523,0.99259305,0.9869712,0.9873679,0.9846854,0.10583727,0.20060177,0.22139929,0.21974269,train
1.5239959,0.5079986,1.7805094,0.6231783,0.9207715,0.27623144,0.8372602,0.09252352,0.9942591,0.9904436,0.991545,0.98811924,0.07151094,0.12652035,0.12692055,0.14595194,train
1.6880887,0.5626962,1.6153234,0.5653632,1.0215654,0.30646962,1.3434561,0.08043739,0.99491304,0.99221194,0.9939626,0.9896364,0.07991668,0.14127612,0.14745419,0.16305223,train
1.6728321,0.5576107,2.0385127,0.71347946,0.85147643,0.25544295,0.3832084,-0.2756111,0.9928581,0.98766905,0.98812234,0.98551434,0.10731057,0.20249891,0.2262326,0.22037454,train
1.6865734,0.5621911,1.6790202,0.58765703,0.9889872,0.29669616,0.80109864,0.11389446,0.9939863,0.9901728,0.9912313,0.9876746,0.07120098,0.12211986,0.12056851,0.14321053,train
1.4791387,0.49304625,1.7917745,0.6271211,1.0230762,0.30692285,1.0106761,-0.15000333,0.99437094,0.99060017,0.99188507,0.98801655,0.09700171,0.1839113,0.20414823,0.20580387,train
1.3462127,0.4487376,2.0256796,0.70898783,0.84672064,0.2540162,0.4425407,0.23693667,0.9936523,0.98875046,0.98936623,0.98661023,0.053974822,0.09184699,0.07755393,0.10956239,train
1.2302016,0.4100672,2.0329816,0.71154356,1.0180243,0.30540732,0.879041,-0.20984586,0.99416,0.98963416,0.9907399,0.98706084,0.101144694,0.19885227,0.22234742,0.22067094,train
1.6901734,0.56339115,2.3469899,0.8214465,1.1652579,0.34957737,0.6285572,0.25607032,0.9922769,0.98642546,0.98728764,0.98346823,0.07266404,0.12540106,0.11141873,0.15096453,train
1.2721387,0.42404622,1.6846567,0.5896298,1.1465436,0.3439631,0.8707873,-0.015108029,0.99449503,0.9904536,0.99158037,0.9875561,0.0787036,0.14819336,0.15698059,0.17307442,train
1.4121785,0.4707262,1.6177274,0.56620455,1.0446048,0.31338143,1.0472388,-0.14122929,0.9948067,0.99142194,0.9927545,0.9887859,0.09209699,0.1745429,0.1944415,0.19691323,train
1.669035,0.556345,1.724724,0.60365343,1.1688173,0.3506452,0.89089286,0.27747422,0.9938118,0.9897536,0.9909561,0.9867974,0.060602464,0.099087164,0.08613616,0.12454619,train
1.5339502,0.5113167,1.6085098,0.56297845,0.8639769,0.25919306,1.3297585,0.10290327,0.9954361,0.99304944,0.9947847,0.9908749,0.07208986,0.12747264,0.13183415,0.145425,train
1.2950364,0.43167883,2.1119294,0.73917526,0.9006464,0.2701939,0.58954346,0.24877396,0.9937421,0.98884434,0.9896527,0.9865673,0.056278784,0.098119065,0.08436988,0.11713547,train
